Datum;Anfang;Ende;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
01.12.2023;04:30;04:45;96,07;96,69;96,07;96,07;96,07;96,07;96,07;93,28;95,99;103,3;96,07;98,58;96,07;-;96,07;96,07;96,39
01.12.2023;04:45;05:00;96,07;96,69;96,07;96,07;96,07;96,07;96,07;93,28;95,99;103,3;96,07;98,58;96,07;-;96,07;96,07;96,39
01.12.2023;05:00;05:15;102,31;102,35;102,26;102,29;102,29;102,22;102,29;99,32;102,12;102,94;102,29;105,38;102,5;-;102,22;101,33;104,02
01.12.2023;05:15;05:30;102,31;102,35;102,26;102,29;102,29;102,22;102,29;99,32;102,12;102,94;102,29;105,38;102,5;-;102,22;101,33;104,02
01.12.2023;05:30;05:45;102,31;102,35;102,26;102,29;102,29;102,22;102,29;99,32;102,12;102,94;102,29;105,38;102,5;-;102,22;101,33;104,02
01.12.2023;05:45;06:00;102,31;102,35;102,26;102,29;102,29;102,22;102,29;99,32;102,12;102,94;102,29;105,38;102,5;-;102,22;101,33;104,02
01.12.2023;06:00;06:15;120,03;119,97;119,96;120,03;120,83;119,9;120;116,13;120,03;120,83;120,83;120,78;120,32;-;119,9;118,71;122,02
01.12.2023;06:15;06:30;120,03;119,97;119,96;120,03;120,83;119,9;120;116,13;120,03;120,83;120,83;120,78;120,32;-;119,9;118,71;122,02
01.12.2023;06:30;06:45;120,03;119,97;119,96;120,03;120,83;119,9;120;116,13;120,03;120,83;120,83;120,78;120,32;-;119,9;118,71;122,02
01.12.2023;06:45;07:00;120,03;119,97;119,96;120,03;120,83;119,9;120;116,13;120,03;120,83;120,83;120,78;120,32;-;119,9;118,71;122,02
01.12.2023;07:00;07:15;152,11;152,09;152,04;152,11;152,97;151,97;152,07;147,4;151,97;152,97;152,97;154,15;152,36;-;150,58;150,58;153,41
01.12.2023;07:15;07:30;152,11;152,09;152,04;152,11;152,97;151,97;152,07;147,4;151,97;152,97;152,97;154,15;152,36;-;150,58;150,58;153,41
01.12.2023;07:30;07:45;152,11;152,09;152,04;152,11;152,97;151,97;152,07;147,4;151,97;152,97;152,97;154,15;152,36;-;150,58;150,58;153,41
01.12.2023;07:45;08:00;152,11;152,09;152,04;152,11;152,97;151,97;152,07;147,4;151,97;152,97;152,97;154,15;152,36;-;150,58;150,58;153,41
01.12.2023;08:00;08:15;203,46;200,71;203,2;203,46;206,38;202,93;203,32;198,29;203,03;173,55;206,38;202,9;204,42;-;198;197,85;209,08
01.12.2023;08:15;08:30;203,46;200,71;203,2;203,46;206,38;202,93;203,32;198,29;203,03;173,55;206,38;202,9;204,42;-;198;197,85;209,08
01.12.2023;08:30;08:45;203,46;200,71;203,2;203,46;206,38;202,93;203,32;198,29;203,03;173,55;206,38;202,9;204,42;-;198;197,85;209,08
01.12.2023;08:45;09:00;203,46;200,71;203,2;203,46;206,38;202,93;203,32;198,29;203,03;173,55;206,38;202,9;204,42;-;198;197,85;209,08
01.12.2023;09:00;09:15;222,63;217,33;222,11;222,63;228,11;221,56;222,35;216,18;221,63;168,39;228,11;215;224,56;-;211,29;211,29;233,98
01.12.2023;09:15;09:30;222,63;217,33;222,11;222,63;228,11;221,56;222,35;216,18;221,63;168,39;228,11;215;224,56;-;211,29;211,29;233,98
01.12.2023;09:30;09:45;222,63;217,33;222,11;222,63;228,11;221,56;222,35;216,18;221,63;168,39;228,11;215;224,56;-;211,29;211,29;233,98
01.12.2023;09:45;10:00;222,63;217,33;222,11;222,63;228,11;221,56;222,35;216,18;221,63;168,39;228,11;215;224,56;-;211,29;211,29;233,98
01.12.2023;10:00;10:15;215,37;210,42;214,65;215,37;220,66;213,91;214,99;209,12;213,82;164,67;220,66;208,94;217,88;-;200;200;228,78
01.12.2023;10:15;10:30;215,37;210,42;214,65;215,37;220,66;213,91;214,99;209,12;213,82;164,67;220,66;208,94;217,88;-;200;200;228,78
01.12.2023;10:30;10:45;215,37;210,42;214,65;215,37;220,66;213,91;214,99;209,12;213,82;164,67;220,66;208,94;217,88;-;200;200;228,78
01.12.2023;10:45;11:00;215,37;210,42;214,65;215,37;220,66;213,91;214,99;209,12;213,82;164,67;220,66;208,94;217,88;-;200;200;228,78
01.12.2023;11:00;11:15;213,52;208,79;212,75;213,52;218,77;211,95;213,09;207,33;211,85;166,43;218,77;205,98;216,22;-;197;197;227,94
01.12.2023;11:15;11:30;213,52;208,79;212,75;213,52;218,77;211,95;213,09;207,33;211,85;166,43;218,77;205,98;216,22;-;197;197;227,94
01.12.2023;11:30;11:45;213,52;208,79;212,75;213,52;218,77;211,95;213,09;207,33;211,85;166,43;218,77;205,98;216,22;-;197;197;227,94
01.12.2023;11:45;12:00;213,52;208,79;212,75;213,52;218,77;211,95;213,09;207,33;211,85;166,43;218,77;205,98;216,22;-;197;197;227,94
01.12.2023;12:00;12:15;197,09;195,25;196,39;197,09;205,56;195,65;196,72;197,09;195,56;167,01;205,56;191,55;199,58;-;172,62;181,88;210,4
01.12.2023;12:15;12:30;197,09;195,25;196,39;197,09;205,56;195,65;196,72;197,09;195,56;167,01;205,56;191,55;199,58;-;172,62;181,88;210,4
01.12.2023;12:30;12:45;197,09;195,25;196,39;197,09;205,56;195,65;196,72;197,09;195,56;167,01;205,56;191,55;199,58;-;172,62;181,88;210,4
01.12.2023;12:45;13:00;197,09;195,25;196,39;197,09;205,56;195,65;196,72;197,09;195,56;167,01;205,56;191,55;199,58;-;172,62;181,88;210,4
01.12.2023;13:00;13:15;175,19;175,4;173,37;175,19;179,23;172,01;174,54;170,11;174,25;170,58;179,23;184,48;176,42;-;166,69;166,69;182,95
01.12.2023;13:15;13:30;175,19;175,4;173,37;175,19;179,23;172,01;174,54;170,11;174,25;170,58;179,23;184,48;176,42;-;166,69;166,69;182,95
01.12.2023;13:30;13:45;175,19;175,4;173,37;175,19;179,23;172,01;174,54;170,11;174,25;170,58;179,23;184,48;176,42;-;166,69;166,69;182,95
01.12.2023;13:45;14:00;175,19;175,4;173,37;175,19;179,23;172,01;174,54;170,11;174,25;170,58;179,23;184,48;176,42;-;166,69;166,69;182,95
01.12.2023;14:00;14:15;174,32;175,57;173,93;174,32;178,97;173,52;174,11;169,26;173,56;173,51;178,97;185,47;175,67;-;165,92;165,92;181,63
01.12.2023;14:15;14:30;174,32;175,57;173,93;174,32;178,97;173,52;174,11;169,26;173,56;173,51;178,97;185,47;175,67;-;165,92;165,92;181,63
01.12.2023;14:30;14:45;174,32;175,57;173,93;174,32;178,97;173,52;174,11;169,26;173,56;173,51;178,97;185,47;175,67;-;165,92;165,92;181,63
01.12.2023;14:45;15:00;174,32;175,57;173,93;174,32;178,97;173,52;174,11;169,26;173,56;173,51;178,97;185,47;175,67;-;165,92;165,92;181,63
01.12.2023;15:00;15:15;184,4;184,32;181,79;184,4;202,82;180,01;183,6;179,05;183,54;176,38;186,14;185,01;184,8;-;180,01;180,01;187,78
01.12.2023;15:15;15:30;184,4;184,32;181,79;184,4;202,82;180,01;183,6;179,05;183,54;176,38;186,14;185,01;184,8;-;180,01;180,01;187,78
01.12.2023;15:30;15:45;184,4;184,32;181,79;184,4;202,82;180,01;183,6;179,05;183,54;176,38;186,14;185,01;184,8;-;180,01;180,01;187,78
01.12.2023;15:45;16:00;184,4;184,32;181,79;184,4;202,82;180,01;183,6;179,05;183,54;176,38;186,14;185,01;184,8;-;180,01;180,01;187,78
01.12.2023;16:00;16:15;200,05;201,86;199,95;200,05;240,01;199,86;200;194,25;199,84;175,01;201,12;209,93;200,41;-;198;198;202,42
01.12.2023;16:15;16:30;200,05;201,86;199,95;200,05;240,01;199,86;200;194,25;199,84;175,01;201,12;209,93;200,41;-;198;198;202,42
01.12.2023;16:30;16:45;200,05;201,86;199,95;200,05;240,01;199,86;200;194,25;199,84;175,01;201,12;209,93;200,41;-;198;198;202,42
01.12.2023;16:45;17:00;200,05;201,86;199,95;200,05;240,01;199,86;200;194,25;199,84;175,01;201,12;209,93;200,41;-;198;198;202,42
01.12.2023;17:00;17:15;230,69;227,53;229,97;230,69;269,02;230,09;229,77;224;218,7;176,17;225,15;244,66;224,66;-;200;217,21;223,45
01.12.2023;17:15;17:30;230,69;227,53;229,97;230,69;269,02;230,09;229,77;224;218,7;176,17;225,15;244,66;224,66;-;200;217,21;223,45
01.12.2023;17:30;17:45;230,69;227,53;229,97;230,69;269,02;230,09;229,77;224;218,7;176,17;225,15;244,66;224,66;-;200;217,21;223,45
01.12.2023;17:45;18:00;230,69;227,53;229,97;230,69;269,02;230,09;229,77;224;218,7;176,17;225,15;244,66;224,66;-;200;217,21;223,45
01.12.2023;18:00;18:15;199,16;201,81;198,92;199,16;236,61;198,49;199,1;199,16;192,3;173,55;199,16;225,62;197,8;-;190;190;200,67
01.12.2023;18:15;18:30;199,16;201,81;198,92;199,16;236,61;198,49;199,1;199,16;192,3;173,55;199,16;225,62;197,8;-;190;190;200,67
01.12.2023;18:30;18:45;199,16;201,81;198,92;199,16;236,61;198,49;199,1;199,16;192,3;173,55;199,16;225,62;197,8;-;190;190;200,67
01.12.2023;18:45;19:00;199,16;201,81;198,92;199,16;236,61;198,49;199,1;199,16;192,3;173,55;199,16;225,62;197,8;-;190;190;200,67
01.12.2023;19:00;19:15;168,56;169,98;168,4;168,56;170,21;168,23;168,49;163,33;168,33;170,21;170,21;184,62;169,2;-;165;165;172,36
01.12.2023;19:15;19:30;168,56;169,98;168,4;168,56;170,21;168,23;168,49;163,33;168,33;170,21;170,21;184,62;169,2;-;165;165;172,36
01.12.2023;19:30;19:45;168,56;169,98;168,4;168,56;170,21;168,23;168,49;163,33;168,33;170,21;170,21;184,62;169,2;-;165;165;172,36
01.12.2023;19:45;20:00;168,56;169,98;168,4;168,56;170,21;168,23;168,49;163,33;168,33;170,21;170,21;184,62;169,2;-;165;165;172,36
01.12.2023;20:00;20:15;142,37;142,26;142,27;142,37;143,46;142,16;142,33;138,49;142,17;143,46;143,46;141,9;142,8;-;139,98;140,02;144,89
01.12.2023;20:15;20:30;142,37;142,26;142,27;142,37;143,46;142,16;142,33;138,49;142,17;143,46;143,46;141,9;142,8;-;139,98;140,02;144,89
01.12.2023;20:30;20:45;142,37;142,26;142,27;142,37;143,46;142,16;142,33;138,49;142,17;143,46;143,46;141,9;142,8;-;139,98;140,02;144,89
01.12.2023;20:45;21:00;142,37;142,26;142,27;142,37;143,46;142,16;142,33;138,49;142,17;143,46;143,46;141,9;142,8;-;139,98;140,02;144,89
01.12.2023;21:00;21:15;125,13;125,09;125,07;125,13;125,13;125;125,11;121,25;125,01;125,81;125,13;127,97;125,4;-;125;123,67;126,68
01.12.2023;21:15;21:30;125,13;125,09;125,07;125,13;125,13;125;125,11;121,25;125,01;125,81;125,13;127,97;125,4;-;125;123,67;126,68
01.12.2023;21:30;21:45;125,13;125,09;125,07;125,13;125,13;125;125,11;121,25;125,01;125,81;125,13;127,97;125,4;-;125;123,67;126,68
01.12.2023;21:45;22:00;125,13;125,09;125,07;125,13;125,13;125;125,11;121,25;125,01;125,81;125,13;127,97;125,4;-;125;123,67;126,68
01.12.2023;22:00;22:15;118,4;118,5;118,2;118,4;118,4;118;118,31;114,96;118,01;120,45;118,4;121,14;119,2;-;118;113,94;123,11
01.12.2023;22:15;22:30;118,4;118,5;118,2;118,4;118,4;118;118,31;114,96;118,01;120,45;118,4;121,14;119,2;-;118;113,94;123,11
01.12.2023;22:30;22:45;118,4;118,5;118,2;118,4;118,4;118;118,31;114,96;118,01;120,45;118,4;121,14;119,2;-;118;113,94;123,11
01.12.2023;22:45;23:00;118,4;118,5;118,2;118,4;118,4;118;118,31;114,96;118,01;120,45;118,4;121,14;119,2;-;118;113,94;123,11
01.12.2023;23:00;23:15;108,13;108,47;108,1;108,13;108,13;108,07;108,12;105;107,75;108,8;108,13;114,66;108,28;-;108,07;107,41;109,91
01.12.2023;23:15;23:30;108,13;108,47;108,1;108,13;108,13;108,07;108,12;105;107,75;108,8;108,13;114,66;108,28;-;108,07;107,41;109,91
01.12.2023;23:30;23:45;108,13;108,47;108,1;108,13;108,13;108,07;108,12;105;107,75;108,8;108,13;114,66;108,28;-;108,07;107,41;109,91
01.12.2023;23:45;00:00;108,13;108,47;108,1;108,13;108,13;108,07;108,12;105;107,75;108,8;108,13;114,66;108,28;-;108,07;107,41;109,91
02.12.2023;00:00;00:15;105,22;104,68;105,52;105,22;105,22;105,87;105,3;102,17;103,4;102,35;102,69;110,92;102,84;-;107,5;107,5;100,31
02.12.2023;00:15;00:30;105,22;104,68;105,52;105,22;105,22;105,87;105,3;102,17;103,4;102,35;102,69;110,92;102,84;-;107,5;107,5;100,31
02.12.2023;00:30;00:45;105,22;104,68;105,52;105,22;105,22;105,87;105,3;102,17;103,4;102,35;102,69;110,92;102,84;-;107,5;107,5;100,31
02.12.2023;00:45;01:00;105,22;104,68;105,52;105,22;105,22;105,87;105,3;102,17;103,4;102,35;102,69;110,92;102,84;-;107,5;107,5;100,31
02.12.2023;01:00;01:15;102,69;101,52;103,12;102,69;102,69;103,65;102,78;99,71;100,13;97,76;97,76;107,69;98,77;-;103,65;103,65;93,86
02.12.2023;01:15;01:30;102,69;101,52;103,12;102,69;102,69;103,65;102,78;99,71;100,13;97,76;97,76;107,69;98,77;-;103,65;103,65;93,86
02.12.2023;01:30;01:45;102,69;101,52;103,12;102,69;102,69;103,65;102,78;99,71;100,13;97,76;97,76;107,69;98,77;-;103,65;103,65;93,86
02.12.2023;01:45;02:00;102,69;101,52;103,12;102,69;102,69;103,65;102,78;99,71;100,13;97,76;97,76;107,69;98,77;-;103,65;103,65;93,86
02.12.2023;02:00;02:15;101,25;99,53;102,41;101,25;101,25;103,58;101,74;98,27;98,02;97,65;91,55;104,53;94,63;-;103,58;114,5;82,81
02.12.2023;02:15;02:30;101,25;99,53;102,41;101,25;101,25;103,58;101,74;98,27;98,02;97,65;91,55;104,53;94,63;-;103,58;114,5;82,81
02.12.2023;02:30;02:45;101,25;99,53;102,41;101,25;101,25;103,58;101,74;98,27;98,02;97,65;91,55;104,53;94,63;-;103,58;114,5;82,81
02.12.2023;02:45;03:00;101,25;99,53;102,41;101,25;101,25;103,58;101,74;98,27;98,02;97,65;91,55;104,53;94,63;-;103,58;114,5;82,81
02.12.2023;03:00;03:15;98,89;96,53;100,19;98,89;98,89;101,72;99,24;96,07;92,44;94,29;89,97;102,5;87,67;-;101,72;101,72;72,49
02.12.2023;03:15;03:30;98,89;96,53;100,19;98,89;98,89;101,72;99,24;96,07;92,44;94,29;89,97;102,5;87,67;-;101,72;101,72;72,49
02.12.2023;03:30;03:45;98,89;96,53;100,19;98,89;98,89;101,72;99,24;96,07;92,44;94,29;89,97;102,5;87,67;-;101,72;101,72;72,49
02.12.2023;03:45;04:00;98,89;96,53;100,19;98,89;98,89;101,72;99,24;96,07;92,44;94,29;89,97;102,5;87,67;-;101,72;101,72;72,49
02.12.2023;04:00;04:15;97,96;97,15;98,78;97,96;97,96;99,58;98,35;95,12;96,66;93,48;95,12;101,93;93,73;-;99,58;107,73;84,59
02.12.2023;04:15;04:30;97,96;97,15;98,78;97,96;97,96;99,58;98,35;95,12;96,66;93,48;95,12;101,93;93,73;-;99,58;107,73;84,59
02.12.2023;04:30;04:45;97,96;97,15;98,78;97,96;97,96;99,58;98,35;95,12;96,66;93,48;95,12;101,93;93,73;-;99,58;107,73;84,59
02.12.2023;04:45;05:00;97,96;97,15;98,78;97,96;97,96;99,58;98,35;95,12;96,66;93,48;95,12;101,93;93,73;-;99,58;107,73;84,59
02.12.2023;05:00;05:15;97,83;98;98,17;97,83;97,83;98,49;98,01;95,72;96,88;95,72;95,72;107,29;96,33;-;98,49;103,47;94,17
02.12.2023;05:15;05:30;97,83;98;98,17;97,83;97,83;98,49;98,01;95,72;96,88;95,72;95,72;107,29;96,33;-;98,49;103,47;94,17
02.12.2023;05:30;05:45;97,83;98;98,17;97,83;97,83;98,49;98,01;95,72;96,88;95,72;95,72;107,29;96,33;-;98,49;103,47;94,17
02.12.2023;05:45;06:00;97,83;98;98,17;97,83;97,83;98,49;98,01;95,72;96,88;95,72;95,72;107,29;96,33;-;98,49;103,47;94,17
02.12.2023;06:00;06:15;98,93;99,3;99,26;98,93;98,93;99,6;99,06;96,55;98,48;96,55;96,55;111,02;97,34;-;103,16;103,16;93,75
02.12.2023;06:15;06:30;98,93;99,3;99,26;98,93;98,93;99,6;99,06;96,55;98,48;96,55;96,55;111,02;97,34;-;103,16;103,16;93,75
02.12.2023;06:30;06:45;98,93;99,3;99,26;98,93;98,93;99,6;99,06;96,55;98,48;96,55;96,55;111,02;97,34;-;103,16;103,16;93,75
02.12.2023;06:45;07:00;98,93;99,3;99,26;98,93;98,93;99,6;99,06;96,55;98,48;96,55;96,55;111,02;97,34;-;103,16;103,16;93,75
02.12.2023;07:00;07:15;104,88;105,32;105,77;104,88;104,88;106,32;104,75;101,63;104,18;103,3;103,3;116,44;103,12;-;115,29;115,29;98,99
02.12.2023;07:15;07:30;104,88;105,32;105,77;104,88;104,88;106,32;104,75;101,63;104,18;103,3;103,3;116,44;103,12;-;115,29;115,29;98,99
02.12.2023;07:30;07:45;104,88;105,32;105,77;104,88;104,88;106,32;104,75;101,63;104,18;103,3;103,3;116,44;103,12;-;115,29;115,29;98,99
02.12.2023;07:45;08:00;104,88;105,32;105,77;104,88;104,88;106,32;104,75;101,63;104,18;103,3;103,3;116,44;103,12;-;115,29;115,29;98,99
02.12.2023;08:00;08:15;120,34;120,7;120,34;120,34;120,34;120,34;120,34;116,61;120,34;120,34;120,34;127,98;120,34;-;120,37;120,37;120,34
02.12.2023;08:15;08:30;120,34;120,7;120,34;120,34;120,34;120,34;120,34;116,61;120,34;120,34;120,34;127,98;120,34;-;120,37;120,37;120,34
02.12.2023;08:30;08:45;120,34;120,7;120,34;120,34;120,34;120,34;120,34;116,61;120,34;120,34;120,34;127,98;120,34;-;120,37;120,37;120,34
02.12.2023;08:45;09:00;120,34;120,7;120,34;120,34;120,34;120,34;120,34;116,61;120,34;120,34;120,34;127,98;120,34;-;120,37;120,37;120,34
02.12.2023;09:00;09:15;127,99;128,23;127,99;127,99;128,02;127,99;127,99;124,52;127,96;128,02;128,02;133,99;127,99;-;127,99;127,99;128,15
02.12.2023;09:15;09:30;127,99;128,23;127,99;127,99;128,02;127,99;127,99;124,52;127,96;128,02;128,02;133,99;127,99;-;127,99;127,99;128,15
02.12.2023;09:30;09:45;127,99;128,23;127,99;127,99;128,02;127,99;127,99;124,52;127,96;128,02;128,02;133,99;127,99;-;127,99;127,99;128,15
02.12.2023;09:45;10:00;127,99;128,23;127,99;127,99;128,02;127,99;127,99;124,52;127,96;128,02;128,02;133,99;127,99;-;127,99;127,99;128,15
02.12.2023;10:00;10:15;130,75;131,14;130,75;130,75;131,02;130,75;130,75;131,02;130,58;131,02;131,02;134,1;130,75;-;130,75;130,75;131,54
02.12.2023;10:15;10:30;130,75;131,14;130,75;130,75;131,02;130,75;130,75;131,02;130,58;131,02;131,02;134,1;130,75;-;130,75;130,75;131,54
02.12.2023;10:30;10:45;130,75;131,14;130,75;130,75;131,02;130,75;130,75;131,02;130,58;131,02;131,02;134,1;130,75;-;130,75;130,75;131,54
02.12.2023;10:45;11:00;130,75;131,14;130,75;130,75;131,02;130,75;130,75;131,02;130,58;131,02;131,02;134,1;130,75;-;130,75;130,75;131,54
02.12.2023;11:00;11:15;127,22;127,57;126,92;127,22;127,38;127;126,24;127,22;127;127,38;127,38;132,3;127,22;-;127;127;127,99
02.12.2023;11:15;11:30;127,22;127,57;126,92;127,22;127,38;127;126,24;127,22;127;127,38;127,38;132,3;127,22;-;127;127;127,99
02.12.2023;11:30;11:45;127,22;127,57;126,92;127,22;127,38;127;126,24;127,22;127;127,38;127,38;132,3;127,22;-;127;127;127,99
02.12.2023;11:45;12:00;127,22;127,57;126,92;127,22;127,38;127;126,24;127,22;127;127,38;127,38;132,3;127,22;-;127;127;127,99
02.12.2023;12:00;12:15;121,58;121,7;121,06;121,58;121,58;121,15;119,9;121,58;121,36;122,07;121,58;125,11;121,73;-;121,15;120,26;122,81
02.12.2023;12:15;12:30;121,58;121,7;121,06;121,58;121,58;121,15;119,9;121,58;121,36;122,07;121,58;125,11;121,73;-;121,15;120,26;122,81
02.12.2023;12:30;12:45;121,58;121,7;121,06;121,58;121,58;121,15;119,9;121,58;121,36;122,07;121,58;125,11;121,73;-;121,15;120,26;122,81
02.12.2023;12:45;13:00;121,58;121,7;121,06;121,58;121,58;121,15;119,9;121,58;121,36;122,07;121,58;125,11;121,73;-;121,15;120,26;122,81
02.12.2023;13:00;13:15;114,58;115,12;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;120,5;114,58;-;114,58;114,58;114,58
02.12.2023;13:15;13:30;114,58;115,12;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;120,5;114,58;-;114,58;114,58;114,58
02.12.2023;13:30;13:45;114,58;115,12;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;120,5;114,58;-;114,58;114,58;114,58
02.12.2023;13:45;14:00;114,58;115,12;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;114,58;120,5;114,58;-;114,58;114,58;114,58
02.12.2023;14:00;14:15;118,52;118,65;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;119,94;118,52;-;118,52;118,52;118,52
02.12.2023;14:15;14:30;118,52;118,65;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;119,94;118,52;-;118,52;118,52;118,52
02.12.2023;14:30;14:45;118,52;118,65;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;119,94;118,52;-;118,52;118,52;118,52
02.12.2023;14:45;15:00;118,52;118,65;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;118,52;119,94;118,52;-;118,52;118,52;118,52
02.12.2023;15:00;15:15;123,5;123,69;123,5;123,5;123,52;123,5;123,5;123,5;123,48;123,52;123,52;125,57;123,5;-;123,5;123,5;123,56
02.12.2023;15:15;15:30;123,5;123,69;123,5;123,5;123,52;123,5;123,5;123,5;123,48;123,52;123,52;125,57;123,5;-;123,5;123,5;123,56
02.12.2023;15:30;15:45;123,5;123,69;123,5;123,5;123,52;123,5;123,5;123,5;123,48;123,52;123,52;125,57;123,5;-;123,5;123,5;123,56
02.12.2023;15:45;16:00;123,5;123,69;123,5;123,5;123,52;123,5;123,5;123,5;123,48;123,52;123,52;125,57;123,5;-;123,5;123,5;123,56
02.12.2023;16:00;16:15;129,79;130,04;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;132,56;129,79;-;129,79;129,79;129,79
02.12.2023;16:15;16:30;129,79;130,04;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;132,56;129,79;-;129,79;129,79;129,79
02.12.2023;16:30;16:45;129,79;130,04;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;132,56;129,79;-;129,79;129,79;129,79
02.12.2023;16:45;17:00;129,79;130,04;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;129,79;132,56;129,79;-;129,79;129,79;129,79
02.12.2023;17:00;17:15;144,04;142,72;144,15;144,04;144,04;143,95;144,15;144,04;136,99;140,22;144,04;147,36;136,99;-;138,19;138,19;137,25
02.12.2023;17:15;17:30;144,04;142,72;144,15;144,04;144,04;143,95;144,15;144,04;136,99;140,22;144,04;147,36;136,99;-;138,19;138,19;137,25
02.12.2023;17:30;17:45;144,04;142,72;144,15;144,04;144,04;143,95;144,15;144,04;136,99;140,22;144,04;147,36;136,99;-;138,19;138,19;137,25
02.12.2023;17:45;18:00;144,04;142,72;144,15;144,04;144,04;143,95;144,15;144,04;136,99;140,22;144,04;147,36;136,99;-;138,19;138,19;137,25
02.12.2023;18:00;18:15;144,96;142,76;145,01;144,96;144,96;144,91;144,85;144,96;135,1;138;144,96;149,98;132,66;-;135,1;135,1;135,1
02.12.2023;18:15;18:30;144,96;142,76;145,01;144,96;144,96;144,91;144,85;144,96;135,1;138;144,96;149,98;132,66;-;135,1;135,1;135,1
02.12.2023;18:30;18:45;144,96;142,76;145,01;144,96;144,96;144,91;144,85;144,96;135,1;138;144,96;149,98;132,66;-;135,1;135,1;135,1
02.12.2023;18:45;19:00;144,96;142,76;145,01;144,96;144,96;144,91;144,85;144,96;135,1;138;144,96;149,98;132,66;-;135,1;135,1;135,1
02.12.2023;19:00;19:15;129,56;129,63;129,68;129,56;129,56;129,64;129,56;129,56;127,96;128,06;129,56;136,27;126,47;-;128,27;127,55;127,96
02.12.2023;19:15;19:30;129,56;129,63;129,68;129,56;129,56;129,64;129,56;129,56;127,96;128,06;129,56;136,27;126,47;-;128,27;127,55;127,96
02.12.2023;19:30;19:45;129,56;129,63;129,68;129,56;129,56;129,64;129,56;129,56;127,96;128,06;129,56;136,27;126,47;-;128,27;127,55;127,96
